gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",76197.664501678,79686.700544953,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",86619.726536476,92409.630432023,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",22265.861638382,26896.534067088,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",28604.808939049,38127.082543210,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",27042.165909219,34129.025219885,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",25722.516926337,34940.620146753,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-04-01,OFF_PEAK,"Passenger Wait Time",46256.066226648,47560.341975751,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",767.000000000,923.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",435.000000000,480.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1303.000000000,1598.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",2227.000000000,2788.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,32.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,18.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,18.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,13.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,17.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,18.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",9.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",8.000000000,15.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,18.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-04-01,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1256.000000000,1681.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,44.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",208.000000000,239.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,454.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",395.000000000,573.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",412.000000000,539.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",419.000000000,601.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",254.000000000,380.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",704.000000000,918.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",300.000000000,450.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",322.000000000,385.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",45.000000000,76.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,282.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1082.000000000,1328.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1071.000000000,1499.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",328.000000000,384.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,217.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1560.000000000,1958.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",154.000000000,222.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,234.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",517.000000000,670.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",966.000000000,1071.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,119.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",431.000000000,531.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",467.000000000,772.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",248.000000000,322.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",356.000000000,479.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,229.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",240.000000000,257.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1468.000000000,1848.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",158.000000000,182.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",226.000000000,288.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",289.000000000,398.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",368.000000000,517.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",542.000000000,779.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",521.000000000,664.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",383.000000000,594.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",102.000000000,110.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,210.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",152.000000000,194.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1121.000000000,1414.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,126.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",363.000000000,465.000000000,
627,62/76,,"Limited Service","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,252.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,198.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",113.000000000,154.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",929.000000000,1203.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,355.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",537.000000000,712.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",160.000000000,266.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",696.000000000,929.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",230.000000000,263.000000000,
725,72/75,,"Limited Service","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,88.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",720.000000000,867.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",156.000000000,173.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",113.000000000,132.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1306.000000000,1630.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",217.000000000,267.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",364.000000000,415.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",280.000000000,323.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",291.000000000,415.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",462.000000000,566.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",495.000000000,614.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",201.000000000,277.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",103.000000000,129.000000000,
91,91,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",248.000000000,311.000000000,
92,92,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",236.000000000,274.000000000,
93,93,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",318.000000000,434.000000000,
94,94,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",208.000000000,247.000000000,
95,95,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,249.000000000,
96,96,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",261.000000000,345.000000000,
97,97,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,89.000000000,
99,99,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,244.000000000,
100,100,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",290.000000000,335.000000000,
101,101,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",350.000000000,463.000000000,
104,104,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",255.000000000,389.000000000,
105,105,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,117.000000000,
106,106,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",376.000000000,449.000000000,
108,108,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",312.000000000,371.000000000,
109,109,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",297.000000000,409.000000000,
110,110,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,431.000000000,
111,111,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1713.000000000,2034.000000000,
112,112,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,242.000000000,
116,116,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",319.000000000,404.000000000,
117,117,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",411.000000000,479.000000000,
119,119,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,109.000000000,
120,120,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",253.000000000,317.000000000,
132,132,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,109.000000000,
134,134,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",315.000000000,429.000000000,
136,136,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,157.000000000,
137,137,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",92.000000000,135.000000000,
171,171,,"Limited Service","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",1.000000000,8.000000000,
201,201,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",144.000000000,229.000000000,
202,202,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,146.000000000,
210,210,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,89.000000000,
211,211,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",107.000000000,146.000000000,
212,212,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",72.000000000,79.000000000,
215,215,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",314.000000000,432.000000000,
216,216,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",289.000000000,372.000000000,
220,220,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,405.000000000,
222,222,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",207.000000000,274.000000000,
225,225,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",358.000000000,441.000000000,
230,230,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",235.000000000,341.000000000,
236,236,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",158.000000000,210.000000000,
238,238,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,317.000000000,
240,240,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",413.000000000,565.000000000,
350,350,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",307.000000000,386.000000000,
411,411,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",97.000000000,149.000000000,
426,426,,"Express Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",210.000000000,279.000000000,
429,429,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",99.000000000,219.000000000,
430,430,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",117.000000000,140.000000000,
435,435,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",86.000000000,171.000000000,
436,436,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",62.000000000,123.000000000,
441,441,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",149.000000000,194.000000000,
442,442,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",205.000000000,250.000000000,
450,450,,"Express Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",197.000000000,296.000000000,
455,455,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",477.000000000,600.000000000,
465,465,,"Local Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",44.000000000,57.000000000,
504,504,,"Express Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,224.000000000,
553,553,,"Express Bus","Other Bus",Bus,2017-04-01,OFF_PEAK,"Headway / Schedule Adherence",87.000000000,139.000000000,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",54877.361092131,58915.103433958,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",63554.678025203,64409.790419277,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",16130.322034459,20130.671129265,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",22973.725538542,29512.248140992,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",18841.181354547,23143.039677813,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",24709.776550804,30210.096545081,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-04-02,OFF_PEAK,"Passenger Wait Time",34966.546034248,35791.369584801,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",1022.000000000,1221.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",640.000000000,699.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",1182.000000000,1462.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",2356.000000000,2986.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,32.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,18.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,12.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,12.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-04-02,PEAK,"Headway / Schedule Adherence",.000000000,.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",711.000000000,1102.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-04-02,OFF_PEAK,"Headway / Schedule Adherence",297.000000000,479.000000000,
