gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",101855.891502000,109812.023678111,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",81311.314940214,88352.708906325,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",91335.303767269,100919.340160690,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",73702.333865054,79256.614098098,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",16079.218634363,19640.715004763,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",8164.860637994,10507.488650861,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",20685.006332398,27053.891055398,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",12970.664124220,17309.874996363,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",19402.642029107,26540.550615754,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",14114.620840055,18028.092111038,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",29116.510711007,37643.847769193,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",17017.716163094,22896.423552606,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-11-01,PEAK,"Passenger Wait Time",28194.792127011,28483.101310676,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-11-01,OFF_PEAK,"Passenger Wait Time",41001.384662457,42353.485618294,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",233.000000000,275.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",932.000000000,1102.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",273.000000000,308.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",389.000000000,465.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",959.000000000,1332.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",375.000000000,498.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",1454.000000000,1930.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",600.000000000,808.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,28.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",7.000000000,14.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,24.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,34.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",15.000000000,21.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",10.000000000,15.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,26.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",12.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",11.000000000,16.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,28.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",13.000000000,16.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,35.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,22.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",20.000000000,24.000000000,2.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,20.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",7.000000000,13.000000000,2.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",5.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-11-01,PEAK,"Headway / Schedule Adherence",11.000000000,15.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,19.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,30.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",96.000000000,263.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,409.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",251.000000000,401.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",141.000000000,307.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",66.000000000,191.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",139.000000000,223.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",265.000000000,371.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",682.000000000,1027.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",25.000000000,36.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",109.000000000,139.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,43.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",314.000000000,386.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",286.000000000,328.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",121.000000000,247.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",269.000000000,470.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",321.000000000,391.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",433.000000000,561.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",250.000000000,406.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",89.000000000,170.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",336.000000000,488.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",229.000000000,278.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",116.000000000,214.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",32.000000000,87.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",152.000000000,234.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",439.000000000,586.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",317.000000000,518.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",91.000000000,224.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",167.000000000,262.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",80.000000000,149.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",28.000000000,61.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",29.000000000,70.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,313.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",127.000000000,314.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",171.000000000,236.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,502.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",330.000000000,413.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",721.000000000,1008.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",921.000000000,1311.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",419.000000000,536.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",38.000000000,88.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,222.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,242.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",25.000000000,102.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",74.000000000,89.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",158.000000000,191.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",1085.000000000,1469.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",447.000000000,654.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",103.000000000,247.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,380.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",166.000000000,241.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",58.000000000,110.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",329.000000000,413.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",706.000000000,966.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",829.000000000,1089.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",327.000000000,458.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",90.000000000,131.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",36.000000000,66.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",150.000000000,216.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",326.000000000,501.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",346.000000000,706.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",133.000000000,319.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",103.000000000,183.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",168.000000000,304.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",353.000000000,502.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",115.000000000,273.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",72.000000000,134.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,215.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,216.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",57.000000000,141.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",477.000000000,644.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",1096.000000000,1519.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",107.000000000,178.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",56.000000000,90.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",62.000000000,165.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,367.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",220.000000000,338.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",55.000000000,118.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",82.000000000,139.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",192.000000000,358.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",419.000000000,596.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",167.000000000,247.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",127.000000000,208.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",287.000000000,476.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",236.000000000,505.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",123.000000000,204.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",64.000000000,108.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",100.000000000,150.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,247.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",56.000000000,130.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",46.000000000,144.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",85.000000000,184.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",65.000000000,93.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",111.000000000,142.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",877.000000000,1141.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",214.000000000,266.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,25.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",96.000000000,144.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",69.000000000,107.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,201.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",92.000000000,168.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",337.000000000,427.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,227.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",79.000000000,169.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",48.000000000,121.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",157.000000000,220.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,246.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",149.000000000,220.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",356.000000000,486.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",886.000000000,1186.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",70.000000000,103.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",31.000000000,50.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",22.000000000,41.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",61.000000000,73.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",209.000000000,266.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",89.000000000,128.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",392.000000000,615.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",144.000000000,247.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",63.000000000,126.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,189.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",352.000000000,431.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",729.000000000,909.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",127.000000000,185.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",70.000000000,109.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",521.000000000,599.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",765.000000000,913.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,238.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",50.000000000,74.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",36.000000000,48.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,102.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",167.000000000,226.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",66.000000000,128.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",351.000000000,498.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",1077.000000000,1403.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,323.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",69.000000000,145.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",91.000000000,132.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,218.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",263.000000000,420.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",74.000000000,159.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",221.000000000,293.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",44.000000000,109.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",51.000000000,74.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",8.000000000,17.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",15.000000000,42.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,93.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",306.000000000,500.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",150.000000000,228.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",125.000000000,199.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",354.000000000,521.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",392.000000000,537.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",136.000000000,194.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-11-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,296.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",63.000000000,183.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-11-01,PEAK,"Headway / Schedule Adherence",23.000000000,52.000000000,
