gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",79824.658732789,86140.918200000,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",91318.757344706,98138.435387188,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",63694.128256686,73920.839261270,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",84253.375471439,94539.318469580,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",5074.471575978,6189.048728102,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",2287.984540610,2833.519244316,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",14242.437543769,17486.916946642,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",20916.295000901,27121.404822391,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",22312.372386288,28357.934513115,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",15197.546578646,18775.264854826,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",18923.006005524,23469.859108841,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",29062.682244030,36994.991892106,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-08-01,PEAK,"Passenger Wait Time",26176.162327758,28073.536290011,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-08-01,OFF_PEAK,"Passenger Wait Time",40114.813928862,42720.064161610,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",495.000000000,599.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",156.000000000,195.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",417.000000000,510.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",314.000000000,353.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",438.000000000,596.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",933.000000000,1208.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",735.000000000,1009.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",1668.000000000,2076.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,28.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",8.000000000,9.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,24.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,34.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",10.000000000,21.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",7.000000000,15.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,26.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,28.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,35.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",19.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",4.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",13.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,23.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,18.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,19.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",27.000000000,30.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",6.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-08-01,PEAK,"Headway / Schedule Adherence",12.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",146.000000000,399.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",73.000000000,281.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",74.000000000,284.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",196.000000000,394.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",122.000000000,224.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",71.000000000,193.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",243.000000000,363.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",609.000000000,878.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",31.000000000,37.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",94.000000000,136.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,43.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",258.000000000,367.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",278.000000000,378.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",136.000000000,224.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",340.000000000,537.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",258.000000000,352.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",346.000000000,474.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",307.000000000,446.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",121.000000000,186.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",355.000000000,503.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",193.000000000,291.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",36.000000000,106.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",85.000000000,210.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",553.000000000,762.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",209.000000000,299.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",150.000000000,233.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",295.000000000,501.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",128.000000000,158.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",203.000000000,309.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",33.000000000,69.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",29.000000000,57.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",153.000000000,302.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,296.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",326.000000000,465.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",170.000000000,227.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",712.000000000,911.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",271.000000000,365.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",412.000000000,579.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",996.000000000,1377.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",96.000000000,173.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",43.000000000,89.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",49.000000000,119.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,230.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,177.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",50.000000000,86.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",384.000000000,546.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",1055.000000000,1537.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",209.000000000,350.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",144.000000000,252.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",84.000000000,106.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",146.000000000,249.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",624.000000000,858.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",367.000000000,438.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",575.000000000,727.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",941.000000000,1152.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",31.000000000,55.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",79.000000000,113.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",396.000000000,607.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",208.000000000,304.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",155.000000000,336.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",352.000000000,705.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,299.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",120.000000000,181.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",158.000000000,248.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",340.000000000,449.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",127.000000000,205.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",89.000000000,144.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",91.000000000,140.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,193.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",1179.000000000,1478.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",454.000000000,574.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",62.000000000,90.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",115.000000000,184.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,367.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",61.000000000,177.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",56.000000000,105.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,304.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,348.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",81.000000000,133.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",107.000000000,256.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",234.000000000,532.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",298.000000000,505.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",133.000000000,206.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",130.000000000,226.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",273.000000000,482.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",106.000000000,151.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",77.000000000,108.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",80.000000000,116.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",152.000000000,233.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,175.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",75.000000000,148.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",90.000000000,139.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",53.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",249.000000000,366.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",847.000000000,1112.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",91.000000000,141.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,28.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",147.000000000,201.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",81.000000000,107.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,437.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",55.000000000,165.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",96.000000000,172.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",167.000000000,230.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,211.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",37.000000000,119.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",109.000000000,203.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",129.000000000,232.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",690.000000000,944.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",305.000000000,413.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",47.000000000,69.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",58.000000000,103.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",54.000000000,72.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",17.000000000,40.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",67.000000000,117.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",193.000000000,258.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",93.000000000,258.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",317.000000000,614.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,186.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",33.000000000,126.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",732.000000000,924.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",305.000000000,384.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",25.000000000,72.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",104.000000000,194.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",797.000000000,999.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",538.000000000,653.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",39.000000000,77.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,223.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",69.000000000,97.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",30.000000000,47.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",50.000000000,137.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",145.000000000,227.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",997.000000000,1359.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",295.000000000,446.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",93.000000000,169.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",232.000000000,353.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,190.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",85.000000000,122.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",78.000000000,162.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",308.000000000,433.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",58.000000000,98.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",184.000000000,290.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",69.000000000,94.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,87.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",13.000000000,42.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",92.000000000,223.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",263.000000000,476.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",322.000000000,514.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",121.000000000,199.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",149.000000000,209.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",380.000000000,505.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-08-01,PEAK,"Headway / Schedule Adherence",113.000000000,232.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",177.000000000,296.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-08-01,OFF_PEAK,"Headway / Schedule Adherence",93.000000000,139.000000000,
