gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",76179.069849259,83070.045515716,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",88869.656005672,95439.007414401,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",72539.506412739,78425.429302924,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",94883.097787189,100218.536546173,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",8366.994551410,10035.119933616,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",16552.762865120,19633.966717645,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",13799.236291960,17626.827151300,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",22351.870606658,28898.344503223,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",14530.477739404,18663.167412417,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",21366.581421950,26708.142459647,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",18207.312816948,23393.644251348,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",27914.307977164,35418.069302335,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-05-01,OFF_PEAK,"Passenger Wait Time",41904.015905988,43658.927681489,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-05-01,PEAK,"Passenger Wait Time",27987.410392786,29147.757862803,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",768.000000000,901.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",244.000000000,277.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",413.000000000,470.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",286.000000000,323.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",275.000000000,349.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",648.000000000,832.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",751.000000000,915.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1587.000000000,1939.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,30.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,23.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,33.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",18.000000000,21.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",26.000000000,26.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,14.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,27.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",13.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",7.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,34.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,23.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,19.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",10.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",16.000000000,19.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,30.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-05-01,PEAK,"Headway / Schedule Adherence",14.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",214.000000000,408.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",129.000000000,248.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",131.000000000,320.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",293.000000000,440.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,226.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",111.000000000,186.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",897.000000000,1251.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",336.000000000,474.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",95.000000000,135.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,34.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",32.000000000,48.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",311.000000000,364.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",278.000000000,376.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",143.000000000,258.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",375.000000000,573.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",463.000000000,591.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",280.000000000,393.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",89.000000000,189.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",324.000000000,456.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",365.000000000,507.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",192.000000000,268.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",63.000000000,126.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",119.000000000,229.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",555.000000000,749.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",252.000000000,303.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",111.000000000,238.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",343.000000000,520.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",191.000000000,310.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",106.000000000,158.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",31.000000000,60.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",33.000000000,69.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",195.000000000,354.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",156.000000000,326.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",191.000000000,234.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",371.000000000,511.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",791.000000000,1021.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",357.000000000,478.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",505.000000000,691.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1100.000000000,1493.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",76.000000000,87.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",159.000000000,217.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",70.000000000,120.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,238.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",134.000000000,190.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",29.000000000,91.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",566.000000000,725.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1271.000000000,1736.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",262.000000000,374.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",75.000000000,196.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",63.000000000,109.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",185.000000000,266.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",742.000000000,949.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",359.000000000,425.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",589.000000000,726.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",997.000000000,1270.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",104.000000000,134.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",53.000000000,75.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",237.000000000,357.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",500.000000000,660.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",441.000000000,765.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",187.000000000,344.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",123.000000000,183.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,282.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",183.000000000,269.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",366.000000000,521.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,221.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",95.000000000,142.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",87.000000000,142.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,218.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1322.000000000,1640.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",590.000000000,729.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",74.000000000,101.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",110.000000000,194.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",174.000000000,408.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",74.000000000,184.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",68.000000000,116.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",244.000000000,348.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",223.000000000,356.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",58.000000000,120.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",172.000000000,252.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",370.000000000,614.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,512.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",170.000000000,232.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",128.000000000,199.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",299.000000000,502.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",121.000000000,150.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",52.000000000,109.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",82.000000000,129.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,256.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",117.000000000,181.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",96.000000000,157.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,134.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",70.000000000,89.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",303.000000000,398.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1042.000000000,1282.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",151.000000000,203.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,38.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",165.000000000,199.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",85.000000000,106.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",330.000000000,435.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",132.000000000,167.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",125.000000000,161.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",137.000000000,223.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",180.000000000,230.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",67.000000000,121.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",150.000000000,201.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",178.000000000,239.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",761.000000000,1040.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",284.000000000,396.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",42.000000000,57.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,101.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",58.000000000,73.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",24.000000000,41.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",112.000000000,137.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",252.000000000,270.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",113.000000000,222.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",369.000000000,545.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",79.000000000,167.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",64.000000000,126.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",746.000000000,938.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",327.000000000,412.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",70.000000000,125.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",211.000000000,273.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",686.000000000,879.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",469.000000000,581.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",35.000000000,75.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",202.000000000,236.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",76.000000000,94.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",33.000000000,52.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",66.000000000,132.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",179.000000000,214.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",1249.000000000,1583.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",412.000000000,552.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",80.000000000,170.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",222.000000000,357.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,217.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",105.000000000,130.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",92.000000000,134.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",329.000000000,418.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",51.000000000,91.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",190.000000000,244.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",14.000000000,14.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",59.000000000,94.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",78.000000000,91.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",37.000000000,42.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",130.000000000,233.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",303.000000000,467.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",365.000000000,466.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",131.000000000,179.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",180.000000000,212.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",410.000000000,497.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-05-01,PEAK,"Headway / Schedule Adherence",106.000000000,221.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",250.000000000,304.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-05-01,OFF_PEAK,"Headway / Schedule Adherence",105.000000000,140.000000000,
