9,9,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,328,437,
9,9,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,482,627,
10,10,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,302,463,
10,10,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,97,179,
11,11,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,410,562,
11,11,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,264,348,
14,14,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,103,228,
14,14,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,77,120,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,263,369,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,534,753,
16,16,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,330,553,
16,16,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,137,260,
17,17,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,212,315,
17,17,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,123,159,
18,18,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,24,58,
18,18,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,51,65,
19,19,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,177,336,
19,19,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,86,255,
21,21,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,168,237,
21,21,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,347,466,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,340,499,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,849,1112,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1112,1519,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,535,701,
24,24,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,60,87,
24,24,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,184,222,
26,26,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,146,245,
26,26,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,42,112,
27,27,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,26,80,
27,27,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,135,169,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1073,1449,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,440,585,
29,29,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,117,250,
29,29,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,248,392,
30,30,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,202,264,
30,30,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,64,106,
31,31,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,354,436,
31,31,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,714,927,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,993,1255,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,611,768,
33,33,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,124,142,
33,33,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,54,78,
34,34,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,241,304,
34,34,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,495,654,
34E,34E,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,442,753,
34E,34E,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,180,336,
35,35,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,129,174,
35,35,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,193,304,
36,36,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,359,525,
36,36,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,177,273,
37,37,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,96,142,
37,37,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,163,220,
38,38,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,171,216,
38,38,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,98,142,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,548,692,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1215,1495,
40,40,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,118,201,
40,40,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,55,109,
41,41,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,98,176,
41,41,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,196,414,
42,42,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,225,335,
42,42,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,79,119,
43,43,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,73,112,
43,43,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,185,247,
44,44,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,409,612,
44,44,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,136,227,
45,45,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,194,276,
45,45,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,357,570,
47,47,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,295,534,
47,47,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,161,256,
50,50,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,74,107,
50,50,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,124,151,
51,51,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,173,254,
51,51,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,84,129,
52,52,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,107,152,
52,52,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,138,186,
55,55,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,65,93,
55,55,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,88,139,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1004,1243,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,233,310,
57A,57A,,Limited Service,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,22,32,
57A,57A,,Limited Service,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,135,178,
59,59,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,79,107,
59,59,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,159,200,
60,60,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,130,168,
60,60,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,376,445,
62,62,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,157,227,
62,62,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,93,167,
64,64,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,75,120,
64,64,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,169,230,
65,65,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,177,220,
65,65,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,147,205,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,301,431,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,853,1182,
67,67,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,88,103,
67,67,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,53,67,
68,68,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,21,41,
68,68,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,56,73,
69,69,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,228,277,
69,69,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,105,130,
70,70,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,421,620,
70,70,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,144,261,
70A,70A,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,77,126,
70A,70A,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,124,184,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,358,452,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,809,970,
72,72,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,255,291,
72,72,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,109,138,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,501,575,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,860,990,
74,74,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,209,240,
74,74,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,44,64,
75,75,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,28,48,
75,75,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,69,96,
76,76,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,176,230,
76,76,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,89,135,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,359,506,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1245,1579,
78,78,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,241,338,
78,78,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,93,166,
79,79,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,62,130,
79,79,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,163,219,
80,80,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,271,425,
80,80,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,104,181,
83,83,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,220,269,
83,83,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,87,106,
84,84,,Limited Service,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,48,93,
84,84,,Limited Service,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,7,13,
85,85,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,32,42,
85,85,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,80,93,
86,86,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,317,483,
86,86,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,126,235,
87,87,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,142,202,
87,87,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,360,505,
88,88,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,457,546,
88,88,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,122,210,
89,89,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,239,301,
89,89,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,124,225,
90,90,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,30,57,
90,90,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,102,141,
91,91,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,32,73,
91,91,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,142,259,
92,92,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,154,226,
92,92,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,121,172,
93,93,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,210,301,
93,93,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,323,426,
94,94,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,244,303,
94,94,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,87,132,
95,95,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,182,228,
95,95,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,67,103,
96,96,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,125,204,
96,96,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,280,414,
97,97,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,56,90,
97,97,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,23,87,
99,99,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,72,119,
99,99,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,181,244,
100,100,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,206,241,
100,100,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,74,121,
101,101,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,182,273,
101,101,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,389,503,
104,104,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,193,322,
104,104,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,118,187,
105,105,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,18,69,
105,105,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,63,108,
106,106,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,258,343,
106,106,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,148,214,
108,108,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,76,156,
108,108,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,215,305,
109,109,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,176,245,
109,109,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,304,473,
110,110,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,328,417,
110,110,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,189,270,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,613,766,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,1541,1933,
112,112,,Local Bus,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,120,192,
112,112,,Local Bus,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,47,98,
114,114,,Limited Service,Other Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,0,5,
114,114,,Limited Service,Other Bus,Bus,2017-02-01,OFF_PEAK,Headway / Schedule Adherence,44,67,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-02-01,PEAK,Headway / Schedule Adherence,170,243,
