84,84,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,10,18,
85,85,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,29,42,
85,85,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,62,92,
86,86,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,303,502,
86,86,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,143,252,
87,87,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,91,199,
87,87,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,359,520,
88,88,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,442,530,
88,88,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,103,185,
89,89,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,191,285,
89,89,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,107,177,
90,90,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,32,55,
90,90,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,90,140,
91,91,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,8,71,
91,91,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,95,253,
92,92,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,165,249,
92,92,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,68,110,
93,93,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,106,159,
93,93,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,233,367,
94,94,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,246,293,
94,94,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,62,136,
95,95,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,184,220,
95,95,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,39,92,
96,96,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,92,194,
96,96,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,237,389,
97,97,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,78,100,
97,97,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,55,89,
99,99,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,55,123,
99,99,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,182,246,
100,100,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,205,240,
100,100,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,57,122,
101,101,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,323,511,
101,101,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,192,279,
104,104,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,106,161,
104,104,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,197,293,
105,105,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,28,69,
105,105,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,55,107,
106,106,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,200,350,
106,106,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,82,190,
108,108,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,60,153,
108,108,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,182,307,
109,109,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,212,430,
109,109,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,80,177,
110,110,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,200,289,
110,110,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,337,419,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,1247,1670,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,408,559,
112,112,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,110,195,
112,112,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,27,93,
114,114,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,3,5,
114,114,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,51,64,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,155,213,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,302,417,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,376,508,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,158,216,
119,119,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,34,77,
119,119,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,105,151,
120,120,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,222,260,
120,120,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,78,104,
121,121,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,66,69,
121,121,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,27,30,
131,131,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,107,142,
131,131,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,76,156,
132,132,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,45,69,
132,132,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,91,132,
134,134,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,262,345,
134,134,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,75,183,
136,136,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,52,116,
136,136,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,98,169,
137,137,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,108,166,
137,137,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,38,105,
170,170,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,11,20,
170,170,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,6,6,
171,171,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,4,8,
201,201,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,176,215,
201,201,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,28,60,
202,202,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,30,70,
202,202,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,86,147,
210,210,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,91,163,
210,210,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,39,116,
211,211,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,46,108,
211,211,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,64,144,
212,212,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,21,35,
212,212,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,19,54,
214,214,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,75,134,
214,214,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,103,135,
215,215,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,58,185,
215,215,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,248,398,
216,216,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,179,250,
216,216,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,107,138,
217,217,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,21,29,
217,217,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,15,23,
220,220,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,214,368,
220,220,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,101,210,
221,221,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,0,25,
221,221,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,3,11,
222,222,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,65,188,
222,222,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,181,302,
225,225,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,340,515,
225,225,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,261,402,
230,230,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,238,388,
230,230,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,36,172,
236,236,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,30,88,
236,236,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,97,155,
238,238,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,198,308,
238,238,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,60,161,
240,240,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,130,308,
240,240,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,294,503,
245,245,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,46,111,
245,245,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,89,134,
325,325,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,5,8,
325,325,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,20,54,
326,326,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,45,102,
326,326,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,17,29,
350,350,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,237,367,
350,350,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,113,221,
351,351,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,24,33,
351,351,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,9,18,
352,352,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,21,24,
352,352,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,36,43,
354,354,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,45,78,
354,354,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,53,113,
411,411,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,14,89,
411,411,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,90,179,
424,424,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,13,15,
424,424,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,25,45,
426,426,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,85,170,
426,426,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,177,276,
428,428,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,8,10,
428,428,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,15,35,
429,429,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,49,111,
429,429,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,153,231,
430,430,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,19,105,
430,430,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,101,160,
434,434,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,2,2,
434,434,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,9,12,
435,435,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,18,54,
435,435,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,98,139,
436,436,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,95,124,
436,436,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,47,86,
439,439,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,7,13,
439,439,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,11,17,
441,441,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,94,142,
441,441,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,57,98,
442,442,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,81,109,
442,442,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,142,215,
448,448,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,4,12,
448,448,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,9,30,
449,449,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,17,27,
449,449,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,8,10,
450,450,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,149,285,
450,450,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,60,127,
451,451,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,37,53,
451,451,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,27,43,
455,455,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,46,114,
455,455,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,178,317,
456,456,,Limited Service,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,39,63,
456,456,,Limited Service,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,13,13,
459,459,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,83,201,
459,459,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,15,94,
465,465,,Local Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,19,32,
465,465,,Local Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,56,82,
501,501,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,56,62,
501,501,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,132,161,
502,502,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,133,148,
502,502,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,21,26,
503,503,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,49,56,
503,503,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,14,15,
504,504,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,109,233,
504,504,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,151,189,
505,505,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,118,175,
505,505,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,187,248,
553,553,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,42,69,
553,553,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,103,181,
554,554,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,45,65,
554,554,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,57,124,
556,556,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,33,66,
556,556,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,31,59,
558,558,,Express Bus,Other Bus,Bus,2017-09-06,OFF_PEAK,Headway / Schedule Adherence,30,44,
558,558,,Express Bus,Other Bus,Bus,2017-09-06,PEAK,Headway / Schedule Adherence,50,58,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,88057.137476161,96652.399670059,
Red,,Red Line,Rapid Transit,Red Line,Rail,2017-09-07,PEAK,Passenger Wait Time,69472.641566301,76993.220072179,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-09-07,PEAK,Passenger Wait Time,71700.007925511,77358.380815069,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,91260.029254624,99613.67742144,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2017-09-07,PEAK,Passenger Wait Time,9051.724376283,10731.553450807,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,16144.665790709,19225.83951254,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,21242.30679718,27790.097900671,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2017-09-07,PEAK,Passenger Wait Time,12736.888204435,16345.413917155,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,21729.880432594,27407.048954152,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2017-09-07,PEAK,Passenger Wait Time,14584.666413914,18201.434021219,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2017-09-07,PEAK,Passenger Wait Time,15916.298977265,22122.263738516,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,25361.652838362,33420.857988336,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2017-09-07,PEAK,Passenger Wait Time,23738.417899736,25792.19531974,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2017-09-07,OFF_PEAK,Passenger Wait Time,40962.177444862,43380.81675207,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,163,206,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,748,924,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,253,286,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,312,361,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,1061,1345,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,382,501,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,1794,2351,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,604,844,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,28,28,0
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,9,9,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,13,14,0
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,24,24,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,30,34,0
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,18,21,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,14,15,0
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,21,26,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,14,14,0
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,10,10,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,25,28,0
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,14,16,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,8,9,0
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,15,15,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,14,16,0
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,33,35,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,14,14,0
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,10,10,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,20,22,0
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,7,10,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,13,13,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,8,10,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,24,24,0
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,19,20,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,19,19,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,30,30,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,9,10,0
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2017-09-07,PEAK,Headway / Schedule Adherence,12,15,0
701,CT1,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,84,227,
701,CT1,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,186,369,
747,CT2,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,91,378,
747,CT2,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,26,271,
708,CT3,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,27,156,
708,CT3,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,69,204,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,255,350,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,825,1180,
4,4,,Limited Service,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,18,36,
4,4,,Limited Service,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,45,138,
5,5,,Limited Service,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,44,47,
7,7,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,347,419,
7,7,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,334,378,
8,8,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,47,214,
8,8,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,209,520,
9,9,,Local Bus,Other Bus,Bus,2017-09-07,PEAK,Headway / Schedule Adherence,302,396,
9,9,,Local Bus,Other Bus,Bus,2017-09-07,OFF_PEAK,Headway / Schedule Adherence,551,679,
