gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",81058.328558757,86600.090264208,
Red,,"Red Line","Rapid Transit","Red Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",93417.437168773,98487.636483281,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",89833.296902385,99387.184108749,
Orange,,"Orange Line","Rapid Transit","Orange Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",73599.764081603,78494.023484403,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",8377.342750396,10641.270019254,
Green-B,B,"Green Line B","Rapid Transit","Green Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",15499.121388730,18871.925177890,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",21366.737754565,28317.345290010,
Green-C,C,"Green Line C","Rapid Transit","Green Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",12807.519995450,17330.911483760,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",14514.640559953,17926.157361818,
Green-D,D,"Green Line D","Rapid Transit","Green Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",21547.984263872,26737.646040304,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",27053.972189837,35118.537537999,
Green-E,E,"Green Line E","Rapid Transit","Green Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",17942.092913300,22698.888107676,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-06-01,PEAK,"Passenger Wait Time",28108.417939295,28885.834462291,
Blue,,"Blue Line","Rapid Transit","Blue Line",Rail,2017-06-01,OFF_PEAK,"Passenger Wait Time",41047.398645839,42766.378681513,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",152.000000000,197.000000000,
741,SL1,"Silver Line SL1","Rapid Transit","Silver Line",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",689.000000000,834.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",469.000000000,541.000000000,
742,SL2,"Silver Line SL2","Rapid Transit","Silver Line",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",286.000000000,308.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",869.000000000,1200.000000000,
751,SL4,"Silver Line SL4","Rapid Transit","Silver Line",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",406.000000000,562.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",810.000000000,987.000000000,
749,SL5,"Silver Line SL5","Rapid Transit","Silver Line",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",1968.000000000,2376.000000000,
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Fairmount,,"Fairmount Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,30.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",20.000000000,24.000000000,.000000000
CR-Fitchburg,,"Fitchburg Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",17.000000000,21.000000000,.000000000
CR-Worcester,,"Framingham/Worcester Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",30.000000000,34.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,26.000000000,.000000000
CR-Franklin,,"Franklin Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Greenbush,,"Greenbush Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",11.000000000,14.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",24.000000000,28.000000000,.000000000
CR-Haverhill,,"Haverhill Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",15.000000000,16.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,9.000000000,.000000000
CR-Kingston,,"Kingston/Plymouth Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,15.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",35.000000000,35.000000000,.000000000
CR-Lowell,,"Lowell Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",16.000000000,16.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Middleborough,,"Middleborough/Lakeville Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",13.000000000,14.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",22.000000000,22.000000000,.000000000
CR-Needham,,"Needham Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",8.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",12.000000000,13.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",21.000000000,24.000000000,.000000000
CR-Newburyport,,"Newburyport/Rockport Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",17.000000000,20.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",18.000000000,19.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",28.000000000,30.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,10.000000000,.000000000
CR-Providence,,"Providence/Stoughton Line","Commuter Rail",,"Commuter Rail",2017-06-01,PEAK,"Headway / Schedule Adherence",15.000000000,15.000000000,.000000000
701,CT1,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,407.000000000,
701,CT1,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",104.000000000,247.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",76.000000000,301.000000000,
747,CT2,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",182.000000000,440.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",89.000000000,218.000000000,
708,CT3,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",73.000000000,186.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",864.000000000,1171.000000000,
1,1,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",250.000000000,384.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",71.000000000,138.000000000,
4,4,,"Limited Service","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",23.000000000,36.000000000,
5,5,,"Limited Service","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",38.000000000,48.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",283.000000000,390.000000000,
7,7,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",248.000000000,349.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",168.000000000,256.000000000,
8,8,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,573.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",361.000000000,580.000000000,
9,9,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",284.000000000,400.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",98.000000000,192.000000000,
10,10,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",247.000000000,460.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",338.000000000,522.000000000,
11,11,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",154.000000000,253.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",41.000000000,117.000000000,
14,14,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",61.000000000,222.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",503.000000000,765.000000000,
15,15,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",247.000000000,347.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",99.000000000,254.000000000,
16,16,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",286.000000000,554.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",173.000000000,313.000000000,
17,17,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",80.000000000,155.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",17.000000000,56.000000000,
18,18,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",34.000000000,69.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",169.000000000,355.000000000,
19,19,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",135.000000000,316.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",157.000000000,218.000000000,
21,21,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",325.000000000,464.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",756.000000000,1079.000000000,
22,22,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",326.000000000,459.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",433.000000000,623.000000000,
23,23,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",1034.000000000,1500.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",129.000000000,223.000000000,
24,24,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",62.000000000,87.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,236.000000000,
26,26,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",50.000000000,117.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",9.000000000,82.000000000,
27,27,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",118.000000000,183.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",1096.000000000,1553.000000000,
28,28,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",403.000000000,570.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",98.000000000,226.000000000,
29,29,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",183.000000000,370.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",171.000000000,257.000000000,
30,30,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",46.000000000,108.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",208.000000000,242.000000000,
31,31,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",599.000000000,816.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",748.000000000,1027.000000000,
32,32,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",424.000000000,590.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",53.000000000,74.000000000,
33,33,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",88.000000000,134.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",334.000000000,540.000000000,
34,34,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",142.000000000,244.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",81.000000000,339.000000000,
34E,34E,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",323.000000000,754.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,316.000000000,
35,35,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",80.000000000,147.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",120.000000000,270.000000000,
36,36,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",283.000000000,507.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",68.000000000,144.000000000,
37,37,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,210.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",154.000000000,217.000000000,
38,38,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",52.000000000,127.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",1216.000000000,1586.000000000,
39,39,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",537.000000000,708.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",42.000000000,110.000000000,
40,40,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",84.000000000,203.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",131.000000000,383.000000000,
41,41,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",47.000000000,163.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",65.000000000,109.000000000,
42,42,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",175.000000000,344.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",117.000000000,234.000000000,
43,43,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",42.000000000,112.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",173.000000000,278.000000000,
44,44,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",343.000000000,599.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",281.000000000,549.000000000,
45,45,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",146.000000000,232.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",99.000000000,183.000000000,
47,47,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",261.000000000,512.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",101.000000000,151.000000000,
50,50,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",70.000000000,108.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",64.000000000,120.000000000,
51,51,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",170.000000000,250.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,177.000000000,
52,52,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",67.000000000,157.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",91.000000000,141.000000000,
55,55,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",56.000000000,93.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",297.000000000,396.000000000,
57,57,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",907.000000000,1170.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",142.000000000,185.000000000,
57A,57A,,"Limited Service","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",38.000000000,44.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,200.000000000,
59,59,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",55.000000000,107.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",331.000000000,445.000000000,
60,60,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",107.000000000,168.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",51.000000000,151.000000000,
62,62,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,229.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",155.000000000,228.000000000,
64,64,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",45.000000000,103.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",157.000000000,210.000000000,
65,65,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",153.000000000,242.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",831.000000000,1178.000000000,
66,66,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",329.000000000,482.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",23.000000000,69.000000000,
67,67,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,111.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",50.000000000,71.000000000,
68,68,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",19.000000000,41.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",88.000000000,134.000000000,
69,69,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",189.000000000,272.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",81.000000000,255.000000000,
70,70,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",350.000000000,626.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",98.000000000,185.000000000,
70A,70A,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",47.000000000,129.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",777.000000000,959.000000000,
71,71,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",329.000000000,433.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",80.000000000,137.000000000,
72,72,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",210.000000000,283.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",785.000000000,960.000000000,
73,73,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",539.000000000,644.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",15.000000000,74.000000000,
74,74,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,236.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",71.000000000,98.000000000,
75,75,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",26.000000000,51.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",42.000000000,125.000000000,
76,76,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",112.000000000,225.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",967.000000000,1272.000000000,
77,77,,"Key Bus Route (Frequent Service)","Key Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",307.000000000,437.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",63.000000000,163.000000000,
78,78,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",162.000000000,331.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",148.000000000,216.000000000,
79,79,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",40.000000000,128.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",54.000000000,146.000000000,
80,80,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",285.000000000,424.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",58.000000000,106.000000000,
83,83,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",163.000000000,275.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",7.000000000,17.000000000,
84,84,,"Limited Service","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",38.000000000,87.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",77.000000000,92.000000000,
85,85,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",23.000000000,41.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",96.000000000,247.000000000,
86,86,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",212.000000000,483.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",358.000000000,510.000000000,
87,87,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",132.000000000,198.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",128.000000000,209.000000000,
88,88,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",414.000000000,551.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",59.000000000,239.000000000,
89,89,,"Local Bus","Other Bus",Bus,2017-06-01,OFF_PEAK,"Headway / Schedule Adherence",186.000000000,305.000000000,
90,90,,"Local Bus","Other Bus",Bus,2017-06-01,PEAK,"Headway / Schedule Adherence",17.000000000,56.000000000,
