708,CT3,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,118,207,
708,CT3,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,113,186,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,965,1360,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,326,476,
4,4,,Limited Service,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,94,135,
4,4,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,17,35,
5,5,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,30,49,
7,7,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,231,295,
7,7,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,265,355,
8,8,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,85,226,
8,8,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,288,557,
9,9,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,389,524,
9,9,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,292,395,
10,10,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,97,177,
10,10,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,218,431,
11,11,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,347,545,
11,11,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,167,223,
14,14,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,76,198,
14,14,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,34,106,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,261,384,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,478,714,
16,16,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,340,534,
16,16,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,102,233,
17,17,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,163,283,
17,17,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,62,136,
18,18,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,12,46,
18,18,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,33,65,
19,19,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,128,326,
19,19,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,85,302,
21,21,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,143,225,
21,21,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,333,488,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,222,298,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,771,1037,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1053,1445,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,447,624,
24,24,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,59,87,
24,24,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,144,224,
26,26,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,127,237,
26,26,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,30,113,
27,27,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,30,80,
27,27,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,113,183,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1093,1529,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,435,666,
29,29,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,75,241,
29,29,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,213,385,
30,30,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,190,264,
30,30,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,78,111,
31,31,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,307,382,
31,31,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,727,927,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1003,1262,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,570,730,
33,33,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,87,143,
33,33,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,52,78,
34,34,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,242,368,
34,34,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,452,646,
34E,34E,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,447,772,
34E,34E,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,152,349,
35,35,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,130,174,
35,35,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,194,303,
36,36,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,351,524,
36,36,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,121,271,
37,37,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,89,144,
37,37,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,145,222,
38,38,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,171,216,
38,38,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,88,142,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,597,720,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1223,1608,
40,40,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,103,194,
40,40,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,36,111,
41,41,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,68,168,
41,41,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,168,406,
42,42,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,233,342,
42,42,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,61,120,
43,43,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,73,140,
43,43,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,208,358,
44,44,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,317,585,
44,44,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,147,237,
45,45,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,145,226,
45,45,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,278,504,
47,47,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,263,528,
47,47,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,124,229,
50,50,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,111,151,
50,50,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,67,108,
51,51,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,75,129,
51,51,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,173,255,
52,52,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,121,183,
52,52,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,118,152,
55,55,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,68,93,
55,55,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,87,138,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,935,1221,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,289,379,
57A,57A,,Limited Service,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,148,197,
57A,57A,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,36,43,
59,59,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,159,200,
59,59,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,73,107,
60,60,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,104,168,
60,60,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,375,445,
62,62,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,112,170,
62,62,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,165,226,
64,64,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,156,221,
64,64,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,77,115,
65,65,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,109,191,
65,65,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,124,179,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,316,454,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,822,1077,
67,67,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,54,71,
67,67,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,81,110,
68,68,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,52,73,
68,68,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,18,41,
69,69,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,92,133,
69,69,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,234,282,
70,70,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,388,623,
70,70,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,129,260,
70A,70A,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,130,187,
70A,70A,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,73,128,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,348,430,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,794,956,
72,72,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,245,279,
72,72,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,88,133,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,552,655,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,800,983,
74,74,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,58,76,
74,74,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,195,232,
75,75,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,74,97,
75,75,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,44,54,
76,76,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,87,136,
76,76,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,140,224,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1173,1461,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,412,542,
78,78,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,274,337,
78,78,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,98,169,
79,79,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,103,137,
79,79,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,141,159,
80,80,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,107,181,
80,80,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,336,428,
83,83,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,242,292,
83,83,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,94,110,
84,84,,Limited Service,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,73,89,
84,84,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,7,8,
85,85,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,74,83,
85,85,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,33,39,
86,86,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,133,230,
86,86,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,331,494,
87,87,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,374,511,
87,87,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,148,204,
88,88,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,148,192,
88,88,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,437,546,
89,89,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,184,275,
89,89,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,105,205,
90,90,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,109,138,
90,90,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,39,58,
91,91,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,44,72,
91,91,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,155,252,
92,92,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,163,212,
92,92,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,98,141,
93,93,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,146,207,
93,93,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,249,359,
94,94,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,226,300,
94,94,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,70,139,
95,95,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,62,103,
95,95,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,166,225,
96,96,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,265,418,
96,96,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,114,196,
97,97,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,23,65,
97,97,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,61,95,
99,99,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,49,117,
99,99,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,148,248,
100,100,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,201,230,
100,100,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,82,122,
101,101,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,141,238,
101,101,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,287,407,
104,104,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,174,328,
104,104,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,78,156,
105,105,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,18,71,
105,105,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,56,102,
106,106,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,217,313,
106,106,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,132,214,
108,108,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,196,300,
108,108,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,76,150,
109,109,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,102,160,
109,109,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,294,465,
110,110,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,231,406,
110,110,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,149,247,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,343,503,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,1301,1718,
112,112,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,75,168,
112,112,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,34,93,
114,114,,Limited Service,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,5,5,
114,114,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,35,67,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,334,433,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,156,247,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,173,220,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,362,492,
119,119,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,97,150,
119,119,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,44,77,
120,120,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,53,134,
120,120,,Local Bus,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,247,317,
121,121,,Limited Service,Other Bus,Bus,2017-03-01,OFF_PEAK,Headway / Schedule Adherence,27,29,
121,121,,Limited Service,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,62,68,
131,131,,Local Bus,Other Bus,Bus,2017-03-01,PEAK,Headway / Schedule Adherence,96,148,
