214,214,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,66.000000000,104.000000000,NULL
214,214,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,65.000000000,116.000000000,NULL
215,215,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,124.000000000,373.000000000,NULL
215,215,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,47.000000000,172.000000000,NULL
216,216,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,71.000000000,93.000000000,NULL
216,216,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,136.000000000,210.000000000,NULL
217,217,NULL,Limited Service,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,14.000000000,23.000000000,NULL
217,217,NULL,Limited Service,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,13.000000000,30.000000000,NULL
220,220,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,87.000000000,165.000000000,NULL
220,220,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,168.000000000,321.000000000,NULL
221,221,NULL,Limited Service,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,3.000000000,14.000000000,NULL
221,221,NULL,Limited Service,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,17.000000000,26.000000000,NULL
222,222,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,96.000000000,147.000000000,NULL
222,222,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,163.000000000,255.000000000,NULL
225,225,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,227.000000000,401.000000000,NULL
225,225,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,201.000000000,379.000000000,NULL
230,230,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,82.000000000,156.000000000,NULL
230,230,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,168.000000000,353.000000000,NULL
236,236,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,66.000000000,139.000000000,NULL
236,236,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,32.000000000,87.000000000,NULL
238,238,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,83.000000000,159.000000000,NULL
238,238,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,147.000000000,283.000000000,NULL
240,240,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,203.000000000,468.000000000,NULL
240,240,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,81.000000000,251.000000000,NULL
245,245,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,43.000000000,97.000000000,NULL
245,245,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,67.000000000,140.000000000,NULL
354,354,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,44.000000000,83.000000000,NULL
354,354,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,35.000000000,93.000000000,NULL
411,411,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,24.000000000,81.000000000,NULL
411,411,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,78.000000000,156.000000000,NULL
424,424,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,13.000000000,15.000000000,NULL
424,424,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,20.000000000,40.000000000,NULL
426,426,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,75.000000000,154.000000000,NULL
426,426,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,138.000000000,219.000000000,NULL
428,428,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,7.000000000,8.000000000,NULL
428,428,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,16.000000000,36.000000000,NULL
429,429,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,66.000000000,112.000000000,NULL
429,429,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,104.000000000,230.000000000,NULL
430,430,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,77.000000000,129.000000000,NULL
430,430,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,33.000000000,103.000000000,NULL
434,434,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,3.000000000,12.000000000,NULL
434,434,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,2.000000000,2.000000000,NULL
435,435,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,60.000000000,140.000000000,NULL
435,435,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,19.000000000,50.000000000,NULL
436,436,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,39.000000000,75.000000000,NULL
436,436,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,65.000000000,110.000000000,NULL
439,439,NULL,Limited Service,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,14.000000000,16.000000000,NULL
439,439,NULL,Limited Service,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,11.000000000,14.000000000,NULL
441,441,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,62.000000000,106.000000000,NULL
441,441,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,98.000000000,149.000000000,NULL
442,442,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,135.000000000,204.000000000,NULL
442,442,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,63.000000000,112.000000000,NULL
448,448,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,9.000000000,31.000000000,NULL
448,448,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,4.000000000,12.000000000,NULL
449,449,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,5.000000000,13.000000000,NULL
449,449,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,8.000000000,31.000000000,NULL
450,450,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,28.000000000,134.000000000,NULL
450,450,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,147.000000000,264.000000000,NULL
451,451,NULL,Limited Service,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,15.000000000,43.000000000,NULL
451,451,NULL,Limited Service,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,27.000000000,52.000000000,NULL
455,455,NULL,Local Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,124.000000000,263.000000000,NULL
455,455,NULL,Local Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,38.000000000,108.000000000,NULL
456,456,NULL,Limited Service,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,13.000000000,14.000000000,NULL
456,456,NULL,Limited Service,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,55.000000000,66.000000000,NULL
459,459,NULL,Express Bus,Other Bus,Bus,2018-06-01,OFF_PEAK,Headway / Schedule Adherence,88.000000000,194.000000000,NULL
459,459,NULL,Express Bus,Other Bus,Bus,2018-06-01,PEAK,Headway / Schedule Adherence,39.000000000,86.000000000,NULL
